date,year,month,day,quarter,day_of_week,is_weekend,time_id
2021-04-08 07:59:29.070,2021,4,8,2,3,False,463
2021-04-09 07:59:29.070,2021,4,9,2,4,False,464
2021-04-10 07:59:29.070,2021,4,10,2,5,True,465
2021-04-11 07:59:29.070,2021,4,11,2,6,True,466
2021-04-12 07:59:29.070,2021,4,12,2,0,False,467
2021-04-13 07:59:29.070,2021,4,13,2,1,False,468
2021-04-14 07:59:29.070,2021,4,14,2,2,False,469
2021-04-15 07:59:29.070,2021,4,15,2,3,False,470
2021-04-16 07:59:29.070,2021,4,16,2,4,False,471
2021-04-17 07:59:29.070,2021,4,17,2,5,True,472
2021-04-18 07:59:29.070,2021,4,18,2,6,True,473
2021-04-19 07:59:29.070,2021,4,19,2,0,False,474
2021-04-20 07:59:29.070,2021,4,20,2,1,False,475
2021-04-21 07:59:29.070,2021,4,21,2,2,False,476
2021-04-22 07:59:29.070,2021,4,22,2,3,False,477
2021-04-23 07:59:29.070,2021,4,23,2,4,False,478
2021-04-24 07:59:29.070,2021,4,24,2,5,True,479
2021-04-25 07:59:29.070,2021,4,25,2,6,True,480
2021-04-26 07:59:29.070,2021,4,26,2,0,False,481
2021-04-27 07:59:29.070,2021,4,27,2,1,False,482
2021-04-28 07:59:29.070,2021,4,28,2,2,False,483
2021-04-29 07:59:29.070,2021,4,29,2,3,False,484
2021-04-30 07:59:29.070,2021,4,30,2,4,False,485
2021-05-01 07:59:29.070,2021,5,1,2,5,True,486
2021-05-02 07:59:29.070,2021,5,2,2,6,True,487
2021-05-03 07:59:29.070,2021,5,3,2,0,False,488
2021-05-04 07:59:29.070,2021,5,4,2,1,False,489
2021-05-05 07:59:29.070,2021,5,5,2,2,False,490
2021-05-06 07:59:29.070,2021,5,6,2,3,False,491
2021-05-07 07:59:29.070,2021,5,7,2,4,False,492
2021-05-08 07:59:29.070,2021,5,8,2,5,True,493
2021-05-09 07:59:29.070,2021,5,9,2,6,True,494
2021-05-10 07:59:29.070,2021,5,10,2,0,False,495
2021-05-11 07:59:29.070,2021,5,11,2,1,False,496
2021-05-12 07:59:29.070,2021,5,12,2,2,False,497
2021-05-13 07:59:29.070,2021,5,13,2,3,False,498
2021-05-14 07:59:29.070,2021,5,14,2,4,False,499
2021-05-15 07:59:29.070,2021,5,15,2,5,True,500
2021-05-16 07:59:29.070,2021,5,16,2,6,True,501
2021-05-17 07:59:29.070,2021,5,17,2,0,False,502
2021-05-18 07:59:29.070,2021,5,18,2,1,False,503
2021-05-19 07:59:29.070,2021,5,19,2,2,False,504
2021-05-20 07:59:29.070,2021,5,20,2,3,False,505
2021-05-21 07:59:29.070,2021,5,21,2,4,False,506
2021-05-22 07:59:29.070,2021,5,22,2,5,True,507
2021-05-23 07:59:29.070,2021,5,23,2,6,True,508
2021-05-24 07:59:29.070,2021,5,24,2,0,False,509
2021-05-25 07:59:29.070,2021,5,25,2,1,False,510
2021-05-26 07:59:29.070,2021,5,26,2,2,False,511
2021-05-27 07:59:29.070,2021,5,27,2,3,False,512
2021-05-28 07:59:29.070,2021,5,28,2,4,False,513
2021-05-29 07:59:29.070,2021,5,29,2,5,True,514
2021-05-30 07:59:29.070,2021,5,30,2,6,True,515
2021-05-31 07:59:29.070,2021,5,31,2,0,False,516
2021-06-01 07:59:29.070,2021,6,1,2,1,False,517
2021-06-02 07:59:29.070,2021,6,2,2,2,False,518
2021-06-03 07:59:29.070,2021,6,3,2,3,False,519
2021-06-04 07:59:29.070,2021,6,4,2,4,False,520
2021-06-05 07:59:29.070,2021,6,5,2,5,True,521
2021-06-06 07:59:29.070,2021,6,6,2,6,True,522
2021-06-07 07:59:29.070,2021,6,7,2,0,False,523
2021-06-08 07:59:29.070,2021,6,8,2,1,False,524
2021-06-09 07:59:29.070,2021,6,9,2,2,False,525
2021-06-10 07:59:29.070,2021,6,10,2,3,False,526
2021-06-11 07:59:29.070,2021,6,11,2,4,False,527
2021-06-12 07:59:29.070,2021,6,12,2,5,True,528
2021-06-13 07:59:29.070,2021,6,13,2,6,True,529
2021-06-14 07:59:29.070,2021,6,14,2,0,False,530
2021-06-15 07:59:29.070,2021,6,15,2,1,False,531
2021-06-16 07:59:29.070,2021,6,16,2,2,False,532
2021-06-17 07:59:29.070,2021,6,17,2,3,False,533
2021-06-18 07:59:29.070,2021,6,18,2,4,False,534
2021-06-19 07:59:29.070,2021,6,19,2,5,True,535
2021-06-20 07:59:29.070,2021,6,20,2,6,True,536
2021-06-21 07:59:29.070,2021,6,21,2,0,False,537
2021-06-22 07:59:29.070,2021,6,22,2,1,False,538
2021-06-23 07:59:29.070,2021,6,23,2,2,False,539
2021-06-24 07:59:29.070,2021,6,24,2,3,False,540
2021-06-25 07:59:29.070,2021,6,25,2,4,False,541
2021-06-26 07:59:29.070,2021,6,26,2,5,True,542
2021-06-27 07:59:29.070,2021,6,27,2,6,True,543
2021-06-28 07:59:29.070,2021,6,28,2,0,False,544
2021-06-29 07:59:29.070,2021,6,29,2,1,False,545
2021-06-30 07:59:29.070,2021,6,30,2,2,False,546
2021-07-01 07:59:29.070,2021,7,1,3,3,False,547
2021-07-02 07:59:29.070,2021,7,2,3,4,False,548
2021-07-03 07:59:29.070,2021,7,3,3,5,True,549
2021-07-04 07:59:29.070,2021,7,4,3,6,True,550
2021-07-05 07:59:29.070,2021,7,5,3,0,False,551
2021-07-06 07:59:29.070,2021,7,6,3,1,False,552
2021-07-07 07:59:29.070,2021,7,7,3,2,False,553
2021-07-08 07:59:29.070,2021,7,8,3,3,False,554
2021-07-09 07:59:29.070,2021,7,9,3,4,False,555
2021-07-10 07:59:29.070,2021,7,10,3,5,True,556
2021-07-11 07:59:29.070,2021,7,11,3,6,True,557
2021-07-12 07:59:29.070,2021,7,12,3,0,False,558
2021-07-13 07:59:29.070,2021,7,13,3,1,False,559
2021-07-14 07:59:29.070,2021,7,14,3,2,False,560
2021-07-15 07:59:29.070,2021,7,15,3,3,False,561
2021-07-16 07:59:29.070,2021,7,16,3,4,False,562
2021-07-17 07:59:29.070,2021,7,17,3,5,True,563
2021-07-18 07:59:29.070,2021,7,18,3,6,True,564
2021-07-19 07:59:29.070,2021,7,19,3,0,False,565
2021-07-20 07:59:29.070,2021,7,20,3,1,False,566
2021-07-21 07:59:29.070,2021,7,21,3,2,False,567
2021-07-22 07:59:29.070,2021,7,22,3,3,False,568
2021-07-23 07:59:29.070,2021,7,23,3,4,False,569
2021-07-24 07:59:29.070,2021,7,24,3,5,True,570
2021-07-25 07:59:29.070,2021,7,25,3,6,True,571
2021-07-26 07:59:29.070,2021,7,26,3,0,False,572
2021-07-27 07:59:29.070,2021,7,27,3,1,False,573
2021-07-28 07:59:29.070,2021,7,28,3,2,False,574
2021-07-29 07:59:29.070,2021,7,29,3,3,False,575
2021-07-30 07:59:29.070,2021,7,30,3,4,False,576
2021-07-31 07:59:29.070,2021,7,31,3,5,True,577
2021-08-01 07:59:29.070,2021,8,1,3,6,True,578
2021-08-02 07:59:29.070,2021,8,2,3,0,False,579
2021-08-03 07:59:29.070,2021,8,3,3,1,False,580
2021-08-04 07:59:29.070,2021,8,4,3,2,False,581
2021-08-05 07:59:29.070,2021,8,5,3,3,False,582
2021-08-06 07:59:29.070,2021,8,6,3,4,False,583
2021-08-07 07:59:29.070,2021,8,7,3,5,True,584
2021-08-08 07:59:29.070,2021,8,8,3,6,True,585
2021-08-09 07:59:29.070,2021,8,9,3,0,False,586
2021-08-10 07:59:29.070,2021,8,10,3,1,False,587
2021-08-11 07:59:29.070,2021,8,11,3,2,False,588
2021-08-12 07:59:29.070,2021,8,12,3,3,False,589
2021-08-13 07:59:29.070,2021,8,13,3,4,False,590
2021-08-14 07:59:29.070,2021,8,14,3,5,True,591
2021-08-15 07:59:29.070,2021,8,15,3,6,True,592
2021-08-16 07:59:29.070,2021,8,16,3,0,False,593
2021-08-17 07:59:29.070,2021,8,17,3,1,False,594
2021-08-18 07:59:29.070,2021,8,18,3,2,False,595
2021-08-19 07:59:29.070,2021,8,19,3,3,False,596
2021-08-20 07:59:29.070,2021,8,20,3,4,False,597
2021-08-21 07:59:29.070,2021,8,21,3,5,True,598
2021-08-22 07:59:29.070,2021,8,22,3,6,True,599
2021-08-23 07:59:29.070,2021,8,23,3,0,False,600
2021-08-24 07:59:29.070,2021,8,24,3,1,False,601
2021-08-25 07:59:29.070,2021,8,25,3,2,False,602
2021-08-26 07:59:29.070,2021,8,26,3,3,False,603
2021-08-27 07:59:29.070,2021,8,27,3,4,False,604
2021-08-28 07:59:29.070,2021,8,28,3,5,True,605
2021-08-29 07:59:29.070,2021,8,29,3,6,True,606
2021-08-30 07:59:29.070,2021,8,30,3,0,False,607
2021-08-31 07:59:29.070,2021,8,31,3,1,False,608
2021-09-01 07:59:29.070,2021,9,1,3,2,False,609
2021-09-02 07:59:29.070,2021,9,2,3,3,False,610
2021-09-03 07:59:29.070,2021,9,3,3,4,False,611
2021-09-04 07:59:29.070,2021,9,4,3,5,True,612
2021-09-05 07:59:29.070,2021,9,5,3,6,True,613
2021-09-06 07:59:29.070,2021,9,6,3,0,False,614
2021-09-07 07:59:29.070,2021,9,7,3,1,False,615
2021-09-08 07:59:29.070,2021,9,8,3,2,False,616
2021-09-09 07:59:29.070,2021,9,9,3,3,False,617
2021-09-10 07:59:29.070,2021,9,10,3,4,False,618
2021-09-11 07:59:29.070,2021,9,11,3,5,True,619
2021-09-12 07:59:29.070,2021,9,12,3,6,True,620
2021-09-13 07:59:29.070,2021,9,13,3,0,False,621
2021-09-14 07:59:29.070,2021,9,14,3,1,False,622
2021-09-15 07:59:29.070,2021,9,15,3,2,False,623
2021-09-16 07:59:29.070,2021,9,16,3,3,False,624
2021-09-17 07:59:29.070,2021,9,17,3,4,False,625
2021-09-18 07:59:29.070,2021,9,18,3,5,True,626
2021-09-19 07:59:29.070,2021,9,19,3,6,True,627
2021-09-20 07:59:29.070,2021,9,20,3,0,False,628
2021-09-21 07:59:29.070,2021,9,21,3,1,False,629
2021-09-22 07:59:29.070,2021,9,22,3,2,False,630
2021-09-23 07:59:29.070,2021,9,23,3,3,False,631
2021-09-24 07:59:29.070,2021,9,24,3,4,False,632
2021-09-25 07:59:29.070,2021,9,25,3,5,True,633
2021-09-26 07:59:29.070,2021,9,26,3,6,True,634
2021-09-27 07:59:29.070,2021,9,27,3,0,False,635
2021-09-28 07:59:29.070,2021,9,28,3,1,False,636
2021-09-29 07:59:29.070,2021,9,29,3,2,False,637
2021-09-30 07:59:29.070,2021,9,30,3,3,False,638
2021-10-01 07:59:29.070,2021,10,1,4,4,False,639
2021-10-02 07:59:29.070,2021,10,2,4,5,True,640
2021-10-03 07:59:29.070,2021,10,3,4,6,True,641
2021-10-04 07:59:29.070,2021,10,4,4,0,False,642
2021-10-05 07:59:29.070,2021,10,5,4,1,False,643
2021-10-06 07:59:29.070,2021,10,6,4,2,False,644
2021-10-07 07:59:29.070,2021,10,7,4,3,False,645
2021-10-08 07:59:29.070,2021,10,8,4,4,False,646
2021-10-09 07:59:29.070,2021,10,9,4,5,True,647
2021-10-10 07:59:29.070,2021,10,10,4,6,True,648
2021-10-11 07:59:29.070,2021,10,11,4,0,False,649
2021-10-12 07:59:29.070,2021,10,12,4,1,False,650
2021-10-13 07:59:29.070,2021,10,13,4,2,False,651
2021-10-14 07:59:29.070,2021,10,14,4,3,False,652
2021-10-15 07:59:29.070,2021,10,15,4,4,False,653
2021-10-16 07:59:29.070,2021,10,16,4,5,True,654
2021-10-17 07:59:29.070,2021,10,17,4,6,True,655
2021-10-18 07:59:29.070,2021,10,18,4,0,False,656
2021-10-19 07:59:29.070,2021,10,19,4,1,False,657
2021-10-20 07:59:29.070,2021,10,20,4,2,False,658
2021-10-21 07:59:29.070,2021,10,21,4,3,False,659
2021-10-22 07:59:29.070,2021,10,22,4,4,False,660
2021-10-23 07:59:29.070,2021,10,23,4,5,True,661
2021-10-24 07:59:29.070,2021,10,24,4,6,True,662
2021-10-25 07:59:29.070,2021,10,25,4,0,False,663
2021-10-26 07:59:29.070,2021,10,26,4,1,False,664
2021-10-27 07:59:29.070,2021,10,27,4,2,False,665
2021-10-28 07:59:29.070,2021,10,28,4,3,False,666
2021-10-29 07:59:29.070,2021,10,29,4,4,False,667
2021-10-30 07:59:29.070,2021,10,30,4,5,True,668
2021-10-31 07:59:29.070,2021,10,31,4,6,True,669
2021-11-01 07:59:29.070,2021,11,1,4,0,False,670
2021-11-02 07:59:29.070,2021,11,2,4,1,False,671
2021-11-03 07:59:29.070,2021,11,3,4,2,False,672
2021-11-04 07:59:29.070,2021,11,4,4,3,False,673
2021-11-05 07:59:29.070,2021,11,5,4,4,False,674
2021-11-06 07:59:29.070,2021,11,6,4,5,True,675
2021-11-07 07:59:29.070,2021,11,7,4,6,True,676
2021-11-08 07:59:29.070,2021,11,8,4,0,False,677
2021-11-09 07:59:29.070,2021,11,9,4,1,False,678
2021-11-10 07:59:29.070,2021,11,10,4,2,False,679
2021-11-11 07:59:29.070,2021,11,11,4,3,False,680
2021-11-12 07:59:29.070,2021,11,12,4,4,False,681
2021-11-13 07:59:29.070,2021,11,13,4,5,True,682
2021-11-14 07:59:29.070,2021,11,14,4,6,True,683
2021-11-15 07:59:29.070,2021,11,15,4,0,False,684
2021-11-16 07:59:29.070,2021,11,16,4,1,False,685
2021-11-17 07:59:29.070,2021,11,17,4,2,False,686
2021-11-18 07:59:29.070,2021,11,18,4,3,False,687
2021-11-19 07:59:29.070,2021,11,19,4,4,False,688
2021-11-20 07:59:29.070,2021,11,20,4,5,True,689
2021-11-21 07:59:29.070,2021,11,21,4,6,True,690
2021-11-22 07:59:29.070,2021,11,22,4,0,False,691
2021-11-23 07:59:29.070,2021,11,23,4,1,False,692
2021-11-24 07:59:29.070,2021,11,24,4,2,False,693
2021-11-25 07:59:29.070,2021,11,25,4,3,False,694
2021-11-26 07:59:29.070,2021,11,26,4,4,False,695
2021-11-27 07:59:29.070,2021,11,27,4,5,True,696
2021-11-28 07:59:29.070,2021,11,28,4,6,True,697
2021-11-29 07:59:29.070,2021,11,29,4,0,False,698
2021-11-30 07:59:29.070,2021,11,30,4,1,False,699
2021-12-01 07:59:29.070,2021,12,1,4,2,False,700
2021-12-02 07:59:29.070,2021,12,2,4,3,False,701
2021-12-03 07:59:29.070,2021,12,3,4,4,False,702
2021-12-04 07:59:29.070,2021,12,4,4,5,True,703
2021-12-05 07:59:29.070,2021,12,5,4,6,True,704
2021-12-06 07:59:29.070,2021,12,6,4,0,False,705
2021-12-07 07:59:29.070,2021,12,7,4,1,False,706
2021-12-08 07:59:29.070,2021,12,8,4,2,False,707
2021-12-09 07:59:29.070,2021,12,9,4,3,False,708
2021-12-10 07:59:29.070,2021,12,10,4,4,False,709
2021-12-11 07:59:29.070,2021,12,11,4,5,True,710
2021-12-12 07:59:29.070,2021,12,12,4,6,True,711
2021-12-13 07:59:29.070,2021,12,13,4,0,False,712
2021-12-14 07:59:29.070,2021,12,14,4,1,False,713
2021-12-15 07:59:29.070,2021,12,15,4,2,False,714
2021-12-16 07:59:29.070,2021,12,16,4,3,False,715
2021-12-17 07:59:29.070,2021,12,17,4,4,False,716
2021-12-18 07:59:29.070,2021,12,18,4,5,True,717
2021-12-19 07:59:29.070,2021,12,19,4,6,True,718
2021-12-20 07:59:29.070,2021,12,20,4,0,False,719
2021-12-21 07:59:29.070,2021,12,21,4,1,False,720
2021-12-22 07:59:29.070,2021,12,22,4,2,False,721
2021-12-23 07:59:29.070,2021,12,23,4,3,False,722
2021-12-24 07:59:29.070,2021,12,24,4,4,False,723
2021-12-25 07:59:29.070,2021,12,25,4,5,True,724
2021-12-26 07:59:29.070,2021,12,26,4,6,True,725
2021-12-27 07:59:29.070,2021,12,27,4,0,False,726
2021-12-28 07:59:29.070,2021,12,28,4,1,False,727
2021-12-29 07:59:29.070,2021,12,29,4,2,False,728
2021-12-30 07:59:29.070,2021,12,30,4,3,False,729
2021-12-31 07:59:29.070,2021,12,31,4,4,False,730
2022-01-01 07:59:29.070,2022,1,1,1,5,True,731
2022-01-02 07:59:29.070,2022,1,2,1,6,True,732
2022-01-03 07:59:29.070,2022,1,3,1,0,False,733
2022-01-04 07:59:29.070,2022,1,4,1,1,False,734
2022-01-05 07:59:29.070,2022,1,5,1,2,False,735
2022-01-06 07:59:29.070,2022,1,6,1,3,False,736
2022-01-07 07:59:29.070,2022,1,7,1,4,False,737
2022-01-08 07:59:29.070,2022,1,8,1,5,True,738
2022-01-09 07:59:29.070,2022,1,9,1,6,True,739
2022-01-10 07:59:29.070,2022,1,10,1,0,False,740
2022-01-11 07:59:29.070,2022,1,11,1,1,False,741
2022-01-12 07:59:29.070,2022,1,12,1,2,False,742
2022-01-13 07:59:29.070,2022,1,13,1,3,False,743
2022-01-14 07:59:29.070,2022,1,14,1,4,False,744
2022-01-15 07:59:29.070,2022,1,15,1,5,True,745
2022-01-16 07:59:29.070,2022,1,16,1,6,True,746
2022-01-17 07:59:29.070,2022,1,17,1,0,False,747
2022-01-18 07:59:29.070,2022,1,18,1,1,False,748
2022-01-19 07:59:29.070,2022,1,19,1,2,False,749
2022-01-20 07:59:29.070,2022,1,20,1,3,False,750
2022-01-21 07:59:29.070,2022,1,21,1,4,False,751
2022-01-22 07:59:29.070,2022,1,22,1,5,True,752
2022-01-23 07:59:29.070,2022,1,23,1,6,True,753
2022-01-24 07:59:29.070,2022,1,24,1,0,False,754
2022-01-25 07:59:29.070,2022,1,25,1,1,False,755
2022-01-26 07:59:29.070,2022,1,26,1,2,False,756
2022-01-27 07:59:29.070,2022,1,27,1,3,False,757
2022-01-28 07:59:29.070,2022,1,28,1,4,False,758
2022-01-29 07:59:29.070,2022,1,29,1,5,True,759
2022-01-30 07:59:29.070,2022,1,30,1,6,True,760
2022-01-31 07:59:29.070,2022,1,31,1,0,False,761
2022-02-01 07:59:29.070,2022,2,1,1,1,False,762
2022-02-02 07:59:29.070,2022,2,2,1,2,False,763
2022-02-03 07:59:29.070,2022,2,3,1,3,False,764
2022-02-04 07:59:29.070,2022,2,4,1,4,False,765
2022-02-05 07:59:29.070,2022,2,5,1,5,True,766
2022-02-06 07:59:29.070,2022,2,6,1,6,True,767
2022-02-07 07:59:29.070,2022,2,7,1,0,False,768
2022-02-08 07:59:29.070,2022,2,8,1,1,False,769
2022-02-09 07:59:29.070,2022,2,9,1,2,False,770
2022-02-10 07:59:29.070,2022,2,10,1,3,False,771
2022-02-11 07:59:29.070,2022,2,11,1,4,False,772
2022-02-12 07:59:29.070,2022,2,12,1,5,True,773
2022-02-13 07:59:29.070,2022,2,13,1,6,True,774
2022-02-14 07:59:29.070,2022,2,14,1,0,False,775
2022-02-15 07:59:29.070,2022,2,15,1,1,False,776
2022-02-16 07:59:29.070,2022,2,16,1,2,False,777
2022-02-17 07:59:29.070,2022,2,17,1,3,False,778
2022-02-18 07:59:29.070,2022,2,18,1,4,False,779
2022-02-19 07:59:29.070,2022,2,19,1,5,True,780
2022-02-20 07:59:29.070,2022,2,20,1,6,True,781
2022-02-21 07:59:29.070,2022,2,21,1,0,False,782
2022-02-22 07:59:29.070,2022,2,22,1,1,False,783
2022-02-23 07:59:29.070,2022,2,23,1,2,False,784
2022-02-24 07:59:29.070,2022,2,24,1,3,False,785
2022-02-25 07:59:29.070,2022,2,25,1,4,False,786
2022-02-26 07:59:29.070,2022,2,26,1,5,True,787
2022-02-27 07:59:29.070,2022,2,27,1,6,True,788
2022-02-28 07:59:29.070,2022,2,28,1,0,False,789
2022-03-01 07:59:29.070,2022,3,1,1,1,False,790
2022-03-02 07:59:29.070,2022,3,2,1,2,False,791
2022-03-03 07:59:29.070,2022,3,3,1,3,False,792
2022-03-04 07:59:29.070,2022,3,4,1,4,False,793
2022-03-05 07:59:29.070,2022,3,5,1,5,True,794
2022-03-06 07:59:29.070,2022,3,6,1,6,True,795
2022-03-07 07:59:29.070,2022,3,7,1,0,False,796
2022-03-08 07:59:29.070,2022,3,8,1,1,False,797
2022-03-09 07:59:29.070,2022,3,9,1,2,False,798
2022-03-10 07:59:29.070,2022,3,10,1,3,False,799
2022-03-11 07:59:29.070,2022,3,11,1,4,False,800
2022-03-12 07:59:29.070,2022,3,12,1,5,True,801
2022-03-13 07:59:29.070,2022,3,13,1,6,True,802
2022-03-14 07:59:29.070,2022,3,14,1,0,False,803
2022-03-15 07:59:29.070,2022,3,15,1,1,False,804
2022-03-16 07:59:29.070,2022,3,16,1,2,False,805
2022-03-17 07:59:29.070,2022,3,17,1,3,False,806
2022-03-18 07:59:29.070,2022,3,18,1,4,False,807
2022-03-19 07:59:29.070,2022,3,19,1,5,True,808
2022-03-20 07:59:29.070,2022,3,20,1,6,True,809
2022-03-21 07:59:29.070,2022,3,21,1,0,False,810
2022-03-22 07:59:29.070,2022,3,22,1,1,False,811
2022-03-23 07:59:29.070,2022,3,23,1,2,False,812
2022-03-24 07:59:29.070,2022,3,24,1,3,False,813
2022-03-25 07:59:29.070,2022,3,25,1,4,False,814
2022-03-26 07:59:29.070,2022,3,26,1,5,True,815
2022-03-27 07:59:29.070,2022,3,27,1,6,True,816
2022-03-28 07:59:29.070,2022,3,28,1,0,False,817
2022-03-29 07:59:29.070,2022,3,29,1,1,False,818
2022-03-30 07:59:29.070,2022,3,30,1,2,False,819
2022-03-31 07:59:29.070,2022,3,31,1,3,False,820
2022-04-01 07:59:29.070,2022,4,1,2,4,False,821
2022-04-02 07:59:29.070,2022,4,2,2,5,True,822
2022-04-03 07:59:29.070,2022,4,3,2,6,True,823
2022-04-04 07:59:29.070,2022,4,4,2,0,False,824
2022-04-05 07:59:29.070,2022,4,5,2,1,False,825
2022-04-06 07:59:29.070,2022,4,6,2,2,False,826
2022-04-07 07:59:29.070,2022,4,7,2,3,False,827
2022-04-08 07:59:29.070,2022,4,8,2,4,False,828
2022-04-09 07:59:29.070,2022,4,9,2,5,True,829
2022-04-10 07:59:29.070,2022,4,10,2,6,True,830
2022-04-11 07:59:29.070,2022,4,11,2,0,False,831
2022-04-12 07:59:29.070,2022,4,12,2,1,False,832
2022-04-13 07:59:29.070,2022,4,13,2,2,False,833
2022-04-14 07:59:29.070,2022,4,14,2,3,False,834
2022-04-15 07:59:29.070,2022,4,15,2,4,False,835
2022-04-16 07:59:29.070,2022,4,16,2,5,True,836
2022-04-17 07:59:29.070,2022,4,17,2,6,True,837
2022-04-18 07:59:29.070,2022,4,18,2,0,False,838
2022-04-19 07:59:29.070,2022,4,19,2,1,False,839
2022-04-20 07:59:29.070,2022,4,20,2,2,False,840
2022-04-21 07:59:29.070,2022,4,21,2,3,False,841
2022-04-22 07:59:29.070,2022,4,22,2,4,False,842
2022-04-23 07:59:29.070,2022,4,23,2,5,True,843
2022-04-24 07:59:29.070,2022,4,24,2,6,True,844
2022-04-25 07:59:29.070,2022,4,25,2,0,False,845
2022-04-26 07:59:29.070,2022,4,26,2,1,False,846
2022-04-27 07:59:29.070,2022,4,27,2,2,False,847
2022-04-28 07:59:29.070,2022,4,28,2,3,False,848
2022-04-29 07:59:29.070,2022,4,29,2,4,False,849
2022-04-30 07:59:29.070,2022,4,30,2,5,True,850
2022-05-01 07:59:29.070,2022,5,1,2,6,True,851
2022-05-02 07:59:29.070,2022,5,2,2,0,False,852
2022-05-03 07:59:29.070,2022,5,3,2,1,False,853
2022-05-04 07:59:29.070,2022,5,4,2,2,False,854
2022-05-05 07:59:29.070,2022,5,5,2,3,False,855
2022-05-06 07:59:29.070,2022,5,6,2,4,False,856
2022-05-07 07:59:29.070,2022,5,7,2,5,True,857
2022-05-08 07:59:29.070,2022,5,8,2,6,True,858
2022-05-09 07:59:29.070,2022,5,9,2,0,False,859
2022-05-10 07:59:29.070,2022,5,10,2,1,False,860
2022-05-11 07:59:29.070,2022,5,11,2,2,False,861
2022-05-12 07:59:29.070,2022,5,12,2,3,False,862
2022-05-13 07:59:29.070,2022,5,13,2,4,False,863
2022-05-14 07:59:29.070,2022,5,14,2,5,True,864
2022-05-15 07:59:29.070,2022,5,15,2,6,True,865
2022-05-16 07:59:29.070,2022,5,16,2,0,False,866
2022-05-17 07:59:29.070,2022,5,17,2,1,False,867
2022-05-18 07:59:29.070,2022,5,18,2,2,False,868
2022-05-19 07:59:29.070,2022,5,19,2,3,False,869
2022-05-20 07:59:29.070,2022,5,20,2,4,False,870
2022-05-21 07:59:29.070,2022,5,21,2,5,True,871
2022-05-22 07:59:29.070,2022,5,22,2,6,True,872
2022-05-23 07:59:29.070,2022,5,23,2,0,False,873
2022-05-24 07:59:29.070,2022,5,24,2,1,False,874
2022-05-25 07:59:29.070,2022,5,25,2,2,False,875
2022-05-26 07:59:29.070,2022,5,26,2,3,False,876
2022-05-27 07:59:29.070,2022,5,27,2,4,False,877
2022-05-28 07:59:29.070,2022,5,28,2,5,True,878
2022-05-29 07:59:29.070,2022,5,29,2,6,True,879
2022-05-30 07:59:29.070,2022,5,30,2,0,False,880
2022-05-31 07:59:29.070,2022,5,31,2,1,False,881
2022-06-01 07:59:29.070,2022,6,1,2,2,False,882
2022-06-02 07:59:29.070,2022,6,2,2,3,False,883
2022-06-03 07:59:29.070,2022,6,3,2,4,False,884
2022-06-04 07:59:29.070,2022,6,4,2,5,True,885
2022-06-05 07:59:29.070,2022,6,5,2,6,True,886
2022-06-06 07:59:29.070,2022,6,6,2,0,False,887
2022-06-07 07:59:29.070,2022,6,7,2,1,False,888
2022-06-08 07:59:29.070,2022,6,8,2,2,False,889
2022-06-09 07:59:29.070,2022,6,9,2,3,False,890
2022-06-10 07:59:29.070,2022,6,10,2,4,False,891
2022-06-11 07:59:29.070,2022,6,11,2,5,True,892
2022-06-12 07:59:29.070,2022,6,12,2,6,True,893
2022-06-13 07:59:29.070,2022,6,13,2,0,False,894
2022-06-14 07:59:29.070,2022,6,14,2,1,False,895
2022-06-15 07:59:29.070,2022,6,15,2,2,False,896
2022-06-16 07:59:29.070,2022,6,16,2,3,False,897
2022-06-17 07:59:29.070,2022,6,17,2,4,False,898
2022-06-18 07:59:29.070,2022,6,18,2,5,True,899
2022-06-19 07:59:29.070,2022,6,19,2,6,True,900
2022-06-20 07:59:29.070,2022,6,20,2,0,False,901
2022-06-21 07:59:29.070,2022,6,21,2,1,False,902
2022-06-22 07:59:29.070,2022,6,22,2,2,False,903
2022-06-23 07:59:29.070,2022,6,23,2,3,False,904
2022-06-24 07:59:29.070,2022,6,24,2,4,False,905
2022-06-25 07:59:29.070,2022,6,25,2,5,True,906
2022-06-26 07:59:29.070,2022,6,26,2,6,True,907
2022-06-27 07:59:29.070,2022,6,27,2,0,False,908
2022-06-28 07:59:29.070,2022,6,28,2,1,False,909
2022-06-29 07:59:29.070,2022,6,29,2,2,False,910
2022-06-30 07:59:29.070,2022,6,30,2,3,False,911
2022-07-01 07:59:29.070,2022,7,1,3,4,False,912
2022-07-02 07:59:29.070,2022,7,2,3,5,True,913
2022-07-03 07:59:29.070,2022,7,3,3,6,True,914
2022-07-04 07:59:29.070,2022,7,4,3,0,False,915
2022-07-05 07:59:29.070,2022,7,5,3,1,False,916
2022-07-06 07:59:29.070,2022,7,6,3,2,False,917
2022-07-07 07:59:29.070,2022,7,7,3,3,False,918
2022-07-08 07:59:29.070,2022,7,8,3,4,False,919
2022-07-09 07:59:29.070,2022,7,9,3,5,True,920
2022-07-10 07:59:29.070,2022,7,10,3,6,True,921
2022-07-11 07:59:29.070,2022,7,11,3,0,False,922
2022-07-12 07:59:29.070,2022,7,12,3,1,False,923
2022-07-13 07:59:29.070,2022,7,13,3,2,False,924
2022-07-14 07:59:29.070,2022,7,14,3,3,False,925
2022-07-15 07:59:29.070,2022,7,15,3,4,False,926
2022-07-16 07:59:29.070,2022,7,16,3,5,True,927
