id,event_timestamp,user_id,amount,interface,currency,tx_status
1521,2020-01-10 14:11:05.630000,c8fbbc86abe8bd6a5eb6a3b4d0411301,10.0,app,mxn,complete
1522,2020-01-10 18:26:02.853000,c8fbbc86abe8bd6a5eb6a3b4d0411301,5.0,app,mxn,complete
1523,2020-01-10 18:26:45.660000,c8fbbc86abe8bd6a5eb6a3b4d0411301,10.0,app,mxn,failed
1572,2020-01-17 19:51:50.490000,2b45c629e577731c4df84fc34f936a89,5.0,web,mxn,complete
1588,2020-01-18 00:07:18.364000,2b45c629e577731c4df84fc34f936a89,5.0,web,mxn,complete
1589,2020-01-18 06:22:05.010000,2b45c629e577731c4df84fc34f936a89,5.0,web,mxn,complete
1590,2020-01-18 06:27:59.517000,2b45c629e577731c4df84fc34f936a89,5.0,web,mxn,complete
1591,2020-01-18 15:43:23.522000,2b45c629e577731c4df84fc34f936a89,5.0,web,mxn,complete
1592,2020-01-18 19:33:21.430000,2b45c629e577731c4df84fc34f936a89,5.0,web,mxn,complete
1593,2020-01-18 21:29:38.429000,2b45c629e577731c4df84fc34f936a89,5.0,web,mxn,complete
1626,2020-01-24 19:26:30.216000,2b45c629e577731c4df84fc34f936a89,5.0,web,mxn,complete
1627,2020-01-24 19:28:04.153000,2b45c629e577731c4df84fc34f936a89,5.0,web,mxn,complete
1637,2020-02-04 21:39:21.295000,0d7de1aca9299fe63f3e0041f02638a3,1000.0,web,mxn,failed
1645,2020-02-10 21:19:56.838000,2b45c629e577731c4df84fc34f936a89,5.0,web,mxn,complete
1646,2020-02-10 21:51:26.964000,2b45c629e577731c4df84fc34f936a89,5.0,web,mxn,complete
1647,2020-02-10 21:55:40.099000,2b45c629e577731c4df84fc34f936a89,5.0,web,mxn,complete
1648,2020-02-10 21:58:29.851000,2b45c629e577731c4df84fc34f936a89,5.0,web,mxn,complete
1649,2020-02-10 21:59:58.589000,2b45c629e577731c4df84fc34f936a89,5.0,web,mxn,complete
1650,2020-02-10 22:02:16.144000,2b45c629e577731c4df84fc34f936a89,5.0,web,mxn,complete
1651,2020-02-10 22:03:02.964000,2b45c629e577731c4df84fc34f936a89,5.0,web,mxn,complete
1652,2020-02-10 22:10:39.169000,2b45c629e577731c4df84fc34f936a89,5.0,web,mxn,complete
1653,2020-02-11 18:34:27.076000,2b45c629e577731c4df84fc34f936a89,5.0,web,mxn,complete
1654,2020-02-11 18:37:46.394000,2b45c629e577731c4df84fc34f936a89,5.0,web,mxn,complete
1655,2020-02-11 18:42:13.302000,2b45c629e577731c4df84fc34f936a89,5.0,web,mxn,complete
1656,2020-02-11 18:44:41.253000,2b45c629e577731c4df84fc34f936a89,5.0,web,mxn,complete
1657,2020-02-11 18:52:17.292000,2b45c629e577731c4df84fc34f936a89,5.0,web,mxn,complete
1658,2020-02-11 18:57:12.844000,2b45c629e577731c4df84fc34f936a89,5.0,web,mxn,complete
1659,2020-02-11 20:16:43.179000,2b45c629e577731c4df84fc34f936a89,5.0,web,mxn,complete
1660,2020-02-11 20:46:32.376000,2b45c629e577731c4df84fc34f936a89,5.0,web,mxn,complete
1661,2020-02-11 20:50:31.104000,2b45c629e577731c4df84fc34f936a89,5.0,web,mxn,complete
1662,2020-02-11 20:56:07.744000,2b45c629e577731c4df84fc34f936a89,5.0,web,mxn,complete
1663,2020-02-11 20:57:30.416000,2b45c629e577731c4df84fc34f936a89,5.0,web,mxn,complete
1664,2020-02-11 20:59:09.278000,2b45c629e577731c4df84fc34f936a89,5.0,web,mxn,complete
1665,2020-02-11 20:59:55.259000,2b45c629e577731c4df84fc34f936a89,5.0,web,mxn,complete
1666,2020-02-11 21:01:05.036000,2b45c629e577731c4df84fc34f936a89,5.0,web,mxn,complete
1667,2020-02-11 21:02:48.304000,2b45c629e577731c4df84fc34f936a89,5.0,web,mxn,complete
1668,2020-02-11 21:09:47.122000,2b45c629e577731c4df84fc34f936a89,5.0,web,mxn,complete
1669,2020-02-11 21:29:33.580000,2b45c629e577731c4df84fc34f936a89,5.0,web,mxn,complete
1670,2020-02-11 21:30:53.820000,2b45c629e577731c4df84fc34f936a89,5.0,web,mxn,complete
1671,2020-02-11 21:32:56.585000,2b45c629e577731c4df84fc34f936a89,5.0,web,mxn,complete
1672,2020-02-11 21:45:38.722000,8a0e1141fd37fa5b98d5bb769ba1a7cc,5.0,app,mxn,complete
1673,2020-02-11 22:31:13.820000,2b45c629e577731c4df84fc34f936a89,5.0,web,mxn,complete
1674,2020-02-11 22:55:37.988000,2b45c629e577731c4df84fc34f936a89,5.0,web,mxn,complete
1675,2020-02-11 22:57:15.028000,2b45c629e577731c4df84fc34f936a89,5.0,web,mxn,complete
1676,2020-02-11 23:04:54.154000,2b45c629e577731c4df84fc34f936a89,5.0,web,mxn,complete
1677,2020-02-11 23:10:22.024000,2b45c629e577731c4df84fc34f936a89,5.0,web,mxn,complete
1678,2020-02-11 23:16:43.802000,2b45c629e577731c4df84fc34f936a89,5.0,web,mxn,complete
1679,2020-02-11 23:37:46.066000,2b45c629e577731c4df84fc34f936a89,5.0,web,mxn,complete
1680,2020-02-11 23:43:54.007000,2b45c629e577731c4df84fc34f936a89,5.0,web,mxn,complete
1681,2020-02-12 00:54:01.858000,2b45c629e577731c4df84fc34f936a89,5.0,web,mxn,complete
1682,2020-02-12 00:55:23.688000,2b45c629e577731c4df84fc34f936a89,5.0,web,mxn,complete
1683,2020-02-12 10:45:18.780000,2b45c629e577731c4df84fc34f936a89,5.0,web,mxn,complete
1684,2020-02-12 10:48:05.519000,2b45c629e577731c4df84fc34f936a89,5.0,web,mxn,complete
1685,2020-02-12 10:53:40.997000,2b45c629e577731c4df84fc34f936a89,5.0,web,mxn,complete
1686,2020-02-12 10:57:17.335000,2b45c629e577731c4df84fc34f936a89,5.0,web,mxn,complete
1687,2020-02-12 10:58:07.793000,2b45c629e577731c4df84fc34f936a89,5.0,web,mxn,complete
1688,2020-02-12 11:07:50.693000,2b45c629e577731c4df84fc34f936a89,5.0,web,mxn,complete
1689,2020-02-12 12:31:37.258000,2b45c629e577731c4df84fc34f936a89,5.0,web,mxn,complete
1690,2020-02-12 12:33:32.043000,2b45c629e577731c4df84fc34f936a89,5.0,web,mxn,complete
1691,2020-02-12 12:37:50.570000,2b45c629e577731c4df84fc34f936a89,5.0,web,mxn,complete
1692,2020-02-12 12:38:48.112000,2b45c629e577731c4df84fc34f936a89,5.0,web,mxn,complete
1693,2020-02-12 12:43:45.288000,2b45c629e577731c4df84fc34f936a89,5.0,web,mxn,complete
1694,2020-02-12 12:52:49.230000,2b45c629e577731c4df84fc34f936a89,5.0,web,mxn,complete
1695,2020-02-12 12:58:44.856000,2b45c629e577731c4df84fc34f936a89,5.0,web,mxn,complete
1696,2020-02-12 12:59:16.538000,2b45c629e577731c4df84fc34f936a89,5.0,web,mxn,complete
1697,2020-02-12 12:59:48.621000,2b45c629e577731c4df84fc34f936a89,5.0,web,mxn,complete
1703,2020-02-14 04:43:19.498000,2b45c629e577731c4df84fc34f936a89,5.0,web,mxn,complete
1706,2020-02-18 00:08:16.969000,130f1a8e9e102707f3f91b010f151b0b,100.0,web,mxn,failed
1707,2020-02-18 00:11:03.227000,130f1a8e9e102707f3f91b010f151b0b,100.0,web,mxn,failed
1524,2020-01-13 02:24:50.604000,9c82c7143c102b71c593d98d96093fde,1.0,web,mxn,complete
1554,2020-01-16 23:20:06.074000,1145a30ff80745b56fb0cecf65305017,150000.0,web,mxn,complete
1556,2020-01-16 23:29:35.357000,1145a30ff80745b56fb0cecf65305017,15000.0,web,mxn,complete
1557,2020-01-16 23:31:45.625000,1145a30ff80745b56fb0cecf65305017,135000.0,web,mxn,complete
1558,2020-01-16 23:39:01.091000,1145a30ff80745b56fb0cecf65305017,10.0,web,btc,complete
1559,2020-01-16 23:40:02.712000,1145a30ff80745b56fb0cecf65305017,10000.0,web,xrp,complete
1560,2020-01-16 23:40:40.463000,1145a30ff80745b56fb0cecf65305017,100.0,web,ltc,complete
1561,2020-01-16 23:41:18.203000,1145a30ff80745b56fb0cecf65305017,150.0,web,bch,complete
1562,2020-01-16 23:41:55.414000,1145a30ff80745b56fb0cecf65305017,10000.0,web,tusd,complete
1563,2020-01-16 23:42:33.769000,1145a30ff80745b56fb0cecf65305017,1000.0,web,bat,complete
1571,2020-01-17 17:30:27.537000,1145a30ff80745b56fb0cecf65305017,0.12345,web,btc,complete
1573,2020-01-17 20:37:15.021000,9c82c7143c102b71c593d98d96093fde,1.0,app,mxn,complete
1576,2020-01-17 21:50:25.674000,e4bb4c5173c2ce17fd8fcd40041c068f,100.0,app,mxn,complete
1578,2020-01-17 22:13:19.426000,e4bb4c5173c2ce17fd8fcd40041c068f,100.0,app,mxn,complete
1580,2020-01-17 22:16:22.896000,e4bb4c5173c2ce17fd8fcd40041c068f,0.001,app,btc,complete
1582,2020-01-17 23:28:58.816000,e4bb4c5173c2ce17fd8fcd40041c068f,0.001,app,btc,complete
1584,2020-01-17 23:29:22.059000,e4bb4c5173c2ce17fd8fcd40041c068f,100.0,app,mxn,complete
1586,2020-01-17 23:44:06.680000,e4bb4c5173c2ce17fd8fcd40041c068f,1.0,app,mxn,failed
1624,2020-01-24 19:10:47.319000,84ddfb34126fc3a48ee38d7044e87276,1.0,web,mxn,complete
1625,2020-01-24 19:11:22.177000,84ddfb34126fc3a48ee38d7044e87276,80000.0,web,mxn,complete
1628,2020-01-28 01:49:44.134000,e4bb4c5173c2ce17fd8fcd40041c068f,1.0,app,mxn,complete
1629,2020-01-28 01:50:15.226000,e4bb4c5173c2ce17fd8fcd40041c068f,1.0,app,mxn,complete
1630,2020-01-28 01:51:55.621000,e4bb4c5173c2ce17fd8fcd40041c068f,1.0,app,mxn,complete
1633,2020-01-31 19:16:36.195000,9c82c7143c102b71c593d98d96093fde,0.00057092,app,btc,complete
1635,2020-01-31 19:17:27.920000,9c82c7143c102b71c593d98d96093fde,0.00057064,app,btc,complete
1641,2020-02-05 21:41:06.016000,e4bb4c5173c2ce17fd8fcd40041c068f,0.01,app,btc,complete
1735,2020-02-24 18:31:49.049000,7b4773c039d539af17c883eb9283dd14,100.0,web,mxn,complete
1736,2020-02-24 18:33:09.955000,7b4773c039d539af17c883eb9283dd14,100.0,web,mxn,failed
1737,2020-02-24 18:35:50.187000,7b4773c039d539af17c883eb9283dd14,100.0,web,mxn,failed
1738,2020-02-24 18:47:04.577000,7b4773c039d539af17c883eb9283dd14,500.0,web,mxn,complete
1740,2020-02-24 18:59:32.575000,7b4773c039d539af17c883eb9283dd14,200.0,web,mxn,failed
1776,2020-03-04 23:40:02.072000,7b4773c039d539af17c883eb9283dd14,20.0,web,mxn,failed
1792,2020-03-06 04:42:58.213000,9c82c7143c102b71c593d98d96093fde,1.0,app,dai,complete
1826,2020-03-11 20:58:19.471000,9c82c7143c102b71c593d98d96093fde,1.0,app,dai,complete
1868,2020-03-13 17:05:08.410000,84ddfb34126fc3a48ee38d7044e87276,4500.0,web,mxn,failed
1869,2020-03-13 18:10:01.717000,d757719ed7c2b66dd17dcee2a3cb29f4,0.001,app,btc,complete
1901,2020-03-13 23:11:29.631000,84ddfb34126fc3a48ee38d7044e87276,100000.0,web,mxn,failed
1902,2020-03-13 23:12:05.445000,84ddfb34126fc3a48ee38d7044e87276,100000.0,web,mxn,failed
1903,2020-03-13 23:12:50.251000,84ddfb34126fc3a48ee38d7044e87276,1000000.0,web,mxn,failed
1971,2020-03-17 16:36:44.838000,9c82c7143c102b71c593d98d96093fde,4.95,app,dai,complete
2026,2020-03-21 01:27:50.118000,10a5ab2db37feedfdeaab192ead4ac0e,0.001,web,btc,complete
2034,2020-03-23 22:38:28.138000,10a5ab2db37feedfdeaab192ead4ac0e,0.16331851,web,btc,complete
2066,2020-03-27 05:25:10.144000,50abc3e730e36b387ca8e02c26dc0a22,50.0,web,mxn,complete
2069,2020-03-27 17:49:57.588000,7b4773c039d539af17c883eb9283dd14,100.0,web,mxn,failed
2094,2020-03-31 03:21:06.003000,10a5ab2db37feedfdeaab192ead4ac0e,0.001,web,btc,complete
2095,2020-03-31 03:25:46.721000,10a5ab2db37feedfdeaab192ead4ac0e,1.11,web,tusd,complete
2096,2020-03-31 03:27:13.187000,10a5ab2db37feedfdeaab192ead4ac0e,1.0,web,xrp,complete
2097,2020-03-31 03:53:38.993000,f0f6ba4b5e0000340312d33c212c3ae8,8.0,web,dai,complete
2098,2020-03-31 04:05:58.753000,f0f6ba4b5e0000340312d33c212c3ae8,3.0,web,dai,complete
2110,2020-03-31 14:48:04.195000,f0f6ba4b5e0000340312d33c212c3ae8,801.47,web,dai,complete
2111,2020-03-31 14:49:29.299000,f0f6ba4b5e0000340312d33c212c3ae8,10.0,web,dai,complete
2112,2020-03-31 16:15:00.075000,10a5ab2db37feedfdeaab192ead4ac0e,0.001,web,btc,complete
2174,2020-04-01 16:02:07.114000,07a9d3fed4c5ea6b17e80258dee231fa,240.0,web,mxn,complete
2182,2020-04-02 17:01:40.774000,7b4773c039d539af17c883eb9283dd14,10.0,web,mxn,failed
2189,2020-04-02 17:24:01.310000,7b4773c039d539af17c883eb9283dd14,20.0,web,mxn,complete
2191,2020-04-02 17:25:17.344000,7b4773c039d539af17c883eb9283dd14,10.0,web,mxn,complete
2193,2020-04-02 18:13:47.218000,7b4773c039d539af17c883eb9283dd14,120.0,web,mxn,failed
2224,2020-04-04 04:12:04.621000,7b4773c039d539af17c883eb9283dd14,100.0,web,mxn,complete
2225,2020-04-04 04:27:32.267000,7b4773c039d539af17c883eb9283dd14,150.0,web,mxn,complete
2229,2020-04-06 18:30:41.511000,84ddfb34126fc3a48ee38d7044e87276,120000.0,web,mxn,failed
2255,2020-04-07 22:44:22.975000,f0f6ba4b5e0000340312d33c212c3ae8,10.09,web,dai,complete
2323,2020-04-08 18:02:53.166000,7b4773c039d539af17c883eb9283dd14,10.29,web,mxn,failed
2329,2020-04-08 19:59:29.630000,2e0bff759d057e28460eaa5b2cb118e5,0.001,app,btc,complete
2331,2020-04-08 20:00:55.006000,2e0bff759d057e28460eaa5b2cb118e5,0.0012,app,btc,complete
2336,2020-04-08 22:01:40.152000,f0f6ba4b5e0000340312d33c212c3ae8,15.0,web,mxn,failed
2337,2020-04-08 22:04:02.915000,f0f6ba4b5e0000340312d33c212c3ae8,333.0,web,mxn,complete
2340,2020-04-08 23:43:45.241000,f0f6ba4b5e0000340312d33c212c3ae8,15.0,web,mxn,failed
2342,2020-04-09 00:11:14.559000,7b4773c039d539af17c883eb9283dd14,100.0,web,mxn,failed
2343,2020-04-09 02:14:12.383000,f0f6ba4b5e0000340312d33c212c3ae8,19.0,web,mxn,failed
2344,2020-04-09 14:33:56.533000,9c82c7143c102b71c593d98d96093fde,1.0,app,usd,complete
2352,2020-04-12 04:44:24.392000,9c82c7143c102b71c593d98d96093fde,6.343e-05,app,btc,complete
2354,2020-04-13 20:37:59.179000,f0f6ba4b5e0000340312d33c212c3ae8,100.0,web,mxn,complete
2362,2020-04-15 17:03:11.219000,f0f6ba4b5e0000340312d33c212c3ae8,1000.0,web,mxn,complete
2363,2020-04-15 17:05:31.367000,f0f6ba4b5e0000340312d33c212c3ae8,1000.0,web,mxn,complete
2366,2020-04-16 14:54:49.666000,f0f6ba4b5e0000340312d33c212c3ae8,100.0,web,mxn,complete
2370,2020-04-16 16:19:47.668000,f0f6ba4b5e0000340312d33c212c3ae8,2000.0,web,mxn,complete
2424,2020-04-28 16:21:34.098000,7b4773c039d539af17c883eb9283dd14,0.001,web,bch,complete
2425,2020-04-28 16:29:59.207000,7b4773c039d539af17c883eb9283dd14,0.00102999,web,btc,complete
2426,2020-04-28 23:00:11.944000,f0f6ba4b5e0000340312d33c212c3ae8,12.0,web,mxn,complete
2427,2020-04-28 23:24:37.151000,f0f6ba4b5e0000340312d33c212c3ae8,1000.0,web,mxn,complete
2428,2020-04-29 01:09:18.774000,56c82ccd658e09e829f16bb99457bcbc,2000.0,web,mxn,complete
2438,2020-04-29 16:09:43.408000,56c82ccd658e09e829f16bb99457bcbc,4000.0,web,mxn,complete
2478,2020-04-30 15:26:54.265000,e6cbc650cd5798a05dfd0f51d14cde5c,1000.0,app,mxn,failed
2480,2020-04-30 17:19:17.947000,f0f6ba4b5e0000340312d33c212c3ae8,10.0,web,mxn,complete
2481,2020-04-30 17:20:10.776000,f0f6ba4b5e0000340312d33c212c3ae8,11.0,web,mxn,complete
2482,2020-04-30 17:28:03.546000,07a9d3fed4c5ea6b17e80258dee231fa,1234.0,web,mxn,failed
2483,2020-04-30 17:28:22.137000,07a9d3fed4c5ea6b17e80258dee231fa,1234.0,web,mxn,failed
2484,2020-04-30 18:22:24.749000,56c82ccd658e09e829f16bb99457bcbc,10000.0,web,mxn,complete
2485,2020-04-30 19:09:14.479000,56c82ccd658e09e829f16bb99457bcbc,10000.0,web,mxn,complete
2486,2020-04-30 19:09:42.251000,56c82ccd658e09e829f16bb99457bcbc,10000.0,web,mxn,complete
3147,2020-05-06 22:26:14.040000,73e5080f0f3804cb9cf470a8ce895dac,500.0,web,mxn,failed
3148,2020-05-06 22:31:17.241000,73e5080f0f3804cb9cf470a8ce895dac,400.0,web,mxn,failed
3311,2020-05-08 17:43:06.427000,50abc3e730e36b387ca8e02c26dc0a22,10.0,web,mxn,complete
3487,2020-05-12 17:35:53.071000,07a9d3fed4c5ea6b17e80258dee231fa,123.0,web,mxn,failed
3496,2020-05-12 23:37:34.738000,50abc3e730e36b387ca8e02c26dc0a22,10.0,web,mxn,complete
3815,2020-05-15 13:32:45.647000,f0f6ba4b5e0000340312d33c212c3ae8,1000.0,web,mxn,complete
3816,2020-05-15 14:48:11.684000,f0f6ba4b5e0000340312d33c212c3ae8,1000.0,web,mxn,complete
3817,2020-05-15 16:59:14.252000,07a9d3fed4c5ea6b17e80258dee231fa,1234.0,web,mxn,complete
3822,2020-05-15 23:47:44.415000,f0f6ba4b5e0000340312d33c212c3ae8,100.0,web,mxn,complete
3831,2020-05-17 16:01:13.302000,f0f6ba4b5e0000340312d33c212c3ae8,1000.0,web,mxn,complete
3832,2020-05-17 16:38:31.624000,f0f6ba4b5e0000340312d33c212c3ae8,200.0,web,mxn,complete
3833,2020-05-17 16:39:20.677000,f0f6ba4b5e0000340312d33c212c3ae8,100.0,web,mxn,complete
3835,2020-05-18 01:12:40.436000,f0f6ba4b5e0000340312d33c212c3ae8,12.0,web,mxn,complete
3836,2020-05-18 02:36:50.388000,f0f6ba4b5e0000340312d33c212c3ae8,3000.0,web,mxn,complete
3838,2020-05-18 13:22:34.813000,f0f6ba4b5e0000340312d33c212c3ae8,100.0,web,mxn,complete
3839,2020-05-18 15:34:31.287000,dfeb9598fbfb97cc6bbcc0aff2c785d6,3000.0,web,mxn,complete
3840,2020-05-18 15:38:23.233000,dfeb9598fbfb97cc6bbcc0aff2c785d6,1000.0,web,mxn,complete
3841,2020-05-18 16:16:08.083000,dfeb9598fbfb97cc6bbcc0aff2c785d6,3000.0,web,mxn,complete
3842,2020-05-18 16:16:08.098000,dfeb9598fbfb97cc6bbcc0aff2c785d6,3000.0,web,mxn,complete
3843,2020-05-18 16:27:17.541000,c7b90b0fc23725f299b47c5224e6ec0d,3000.0,web,mxn,complete
3844,2020-05-18 16:30:11.094000,dfeb9598fbfb97cc6bbcc0aff2c785d6,2500.0,web,mxn,failed
3845,2020-05-18 16:46:07.986000,944a5ae3483ed5c1e10bbccb7942a279,500.0,web,mxn,complete
3846,2020-05-18 16:46:08.020000,944a5ae3483ed5c1e10bbccb7942a279,500.0,web,mxn,complete
3847,2020-05-18 17:01:27.677000,f0f6ba4b5e0000340312d33c212c3ae8,10000.0,web,mxn,failed
3848,2020-05-18 17:50:52.248000,944a5ae3483ed5c1e10bbccb7942a279,15.0,web,mxn,failed
3856,2020-05-18 21:53:43.860000,f0f6ba4b5e0000340312d33c212c3ae8,10.0,web,mxn,failed
3857,2020-05-18 21:53:44.073000,f0f6ba4b5e0000340312d33c212c3ae8,10.0,web,mxn,failed
3858,2020-05-18 21:53:44.373000,f0f6ba4b5e0000340312d33c212c3ae8,10.0,web,mxn,failed
3859,2020-05-18 21:57:24.394000,f0f6ba4b5e0000340312d33c212c3ae8,10.0,web,mxn,complete
3860,2020-05-18 21:57:24.558000,f0f6ba4b5e0000340312d33c212c3ae8,10.0,web,mxn,complete
3861,2020-05-18 21:57:24.709000,f0f6ba4b5e0000340312d33c212c3ae8,10.0,web,mxn,complete
3862,2020-05-18 21:57:24.919000,f0f6ba4b5e0000340312d33c212c3ae8,10.0,web,mxn,complete
3876,2020-05-18 22:03:46.914000,50abc3e730e36b387ca8e02c26dc0a22,19.0,web,mxn,complete
3877,2020-05-18 22:03:47.157000,50abc3e730e36b387ca8e02c26dc0a22,19.0,web,mxn,complete
3878,2020-05-18 22:03:47.258000,50abc3e730e36b387ca8e02c26dc0a22,19.0,web,mxn,complete
3879,2020-05-18 22:03:47.430000,50abc3e730e36b387ca8e02c26dc0a22,19.0,web,mxn,complete
3880,2020-05-18 22:03:47.712000,50abc3e730e36b387ca8e02c26dc0a22,19.0,web,mxn,complete
3881,2020-05-18 22:24:26.228000,f0f6ba4b5e0000340312d33c212c3ae8,12.0,web,mxn,failed
3882,2020-05-19 20:52:40.297000,c8ed21db4f678f3b13b9d5ee16489088,24.19,web,mxn,failed
3888,2020-05-19 22:19:32.211000,c8ed21db4f678f3b13b9d5ee16489088,100.0,web,mxn,failed
3889,2020-05-20 00:29:00.864000,6c349155b122aa8ad5c877007e05f24f,10.0,web,mxn,failed
3890,2020-05-20 02:18:15.164000,9c82c7143c102b71c593d98d96093fde,1.01,web,ars,failed
3892,2020-05-20 04:44:07.950000,6c349155b122aa8ad5c877007e05f24f,1.0,web,mxn,complete
3894,2020-05-20 04:50:54.284000,6c349155b122aa8ad5c877007e05f24f,1.0,web,mxn,complete
3895,2020-05-20 04:55:15.909000,6c349155b122aa8ad5c877007e05f24f,2.0,web,mxn,complete
3896,2020-05-20 13:37:26.853000,f0f6ba4b5e0000340312d33c212c3ae8,12.55,web,mxn,complete
3956,2020-05-21 23:52:41.312000,6c349155b122aa8ad5c877007e05f24f,6.0,web,mxn,complete
3958,2020-05-22 01:39:27.342000,6c349155b122aa8ad5c877007e05f24f,1.0,web,mxn,complete
4006,2020-05-22 14:17:34.664000,f0f6ba4b5e0000340312d33c212c3ae8,19.92,web,mxn,complete
4047,2020-05-23 01:58:43.792000,6c349155b122aa8ad5c877007e05f24f,2.0,web,mxn,failed
4049,2020-05-23 03:02:47.323000,6c349155b122aa8ad5c877007e05f24f,11.0,web,mxn,complete
4114,2020-05-25 16:24:27.460000,07a9d3fed4c5ea6b17e80258dee231fa,4000.0,web,mxn,complete
4115,2020-05-25 16:25:51.242000,07a9d3fed4c5ea6b17e80258dee231fa,5000.0,web,mxn,failed
4198,2020-05-25 23:46:50.614000,9d684c589d67031a627ad33d59db65e5,1.01,web,mxn,failed
4199,2020-05-25 23:50:40.183000,9d684c589d67031a627ad33d59db65e5,1.02,web,mxn,failed
4334,2020-05-26 06:35:34.889000,6c349155b122aa8ad5c877007e05f24f,1.0,web,mxn,failed
4349,2020-05-26 13:35:15.880000,f0f6ba4b5e0000340312d33c212c3ae8,11.0,web,mxn,complete
4350,2020-05-26 13:35:16.074000,f0f6ba4b5e0000340312d33c212c3ae8,11.0,web,mxn,complete
4351,2020-05-26 13:35:16.337000,f0f6ba4b5e0000340312d33c212c3ae8,11.0,web,mxn,complete
4352,2020-05-26 13:35:16.534000,f0f6ba4b5e0000340312d33c212c3ae8,11.0,web,mxn,complete
4374,2020-05-26 13:42:51.763000,f0f6ba4b5e0000340312d33c212c3ae8,14.0,web,mxn,complete
4378,2020-05-26 14:12:21.485000,f0f6ba4b5e0000340312d33c212c3ae8,6000.0,web,mxn,failed
4379,2020-05-26 14:36:40.662000,c8ed21db4f678f3b13b9d5ee16489088,100.0,web,mxn,failed
4380,2020-05-26 14:47:53.924000,c8ed21db4f678f3b13b9d5ee16489088,100.0,web,mxn,failed
4716,2020-05-28 05:00:56.922000,6c349155b122aa8ad5c877007e05f24f,100.0,web,mxn,complete
4732,2020-05-28 08:16:10.664000,6c349155b122aa8ad5c877007e05f24f,1.0,web,mxn,complete
4734,2020-05-28 08:18:47.308000,6c349155b122aa8ad5c877007e05f24f,1.0,web,mxn,complete
4735,2020-05-28 08:20:19.374000,6c349155b122aa8ad5c877007e05f24f,2.1,web,mxn,complete
4736,2020-05-28 17:08:09.160000,f0f6ba4b5e0000340312d33c212c3ae8,11.0,web,mxn,complete
5975,2020-06-03 18:41:12.332000,9c82c7143c102b71c593d98d96093fde,1.0,app,mxn,complete
6176,2020-06-05 16:04:48.742000,50abc3e730e36b387ca8e02c26dc0a22,123.0,web,mxn,complete
6398,2020-06-08 18:18:24.423000,50abc3e730e36b387ca8e02c26dc0a22,103.0,web,mxn,failed
6399,2020-06-08 19:20:10.702000,f0f6ba4b5e0000340312d33c212c3ae8,150.0,web,mxn,failed
6400,2020-06-08 19:22:18.909000,f0f6ba4b5e0000340312d33c212c3ae8,132.0,web,mxn,complete
6401,2020-06-08 19:37:35.942000,f0f6ba4b5e0000340312d33c212c3ae8,140.0,web,mxn,complete
6597,2020-06-10 16:20:49.557000,07a9d3fed4c5ea6b17e80258dee231fa,123.0,web,mxn,failed
6612,2020-06-10 16:34:23.565000,07a9d3fed4c5ea6b17e80258dee231fa,123.0,web,mxn,failed
6634,2020-06-10 17:02:09.267000,07a9d3fed4c5ea6b17e80258dee231fa,123.0,web,mxn,failed
6744,2020-06-10 23:10:20.890000,07a9d3fed4c5ea6b17e80258dee231fa,450.0,web,mxn,complete
6752,2020-06-10 23:11:47.162000,07a9d3fed4c5ea6b17e80258dee231fa,450.0,web,mxn,failed
6884,2020-06-11 22:39:53.817000,50abc3e730e36b387ca8e02c26dc0a22,111.0,web,mxn,failed
7141,2020-06-15 20:30:56.683000,07a9d3fed4c5ea6b17e80258dee231fa,134.0,web,mxn,failed
7216,2020-06-16 12:40:00.437000,07a9d3fed4c5ea6b17e80258dee231fa,4000.0,web,mxn,complete
7217,2020-06-16 13:06:54.711000,07a9d3fed4c5ea6b17e80258dee231fa,500.0,web,mxn,complete
7218,2020-06-16 13:08:45.319000,07a9d3fed4c5ea6b17e80258dee231fa,1343.0,web,mxn,failed
7219,2020-06-16 13:38:48.600000,07a9d3fed4c5ea6b17e80258dee231fa,134.0,web,mxn,complete
7276,2020-06-16 21:33:20.338000,10a5ab2db37feedfdeaab192ead4ac0e,50.0,web,xrp,complete
7332,2020-06-17 04:25:35.626000,50abc3e730e36b387ca8e02c26dc0a22,55.0,web,mxn,complete
7412,2020-06-17 20:12:07.982000,07a9d3fed4c5ea6b17e80258dee231fa,400.0,web,mxn,complete
7413,2020-06-17 20:12:36.498000,07a9d3fed4c5ea6b17e80258dee231fa,5000.0,web,mxn,failed
7516,2020-06-19 02:20:44.467000,50abc3e730e36b387ca8e02c26dc0a22,111.0,web,mxn,failed
7576,2020-06-19 23:03:46.460000,56c82ccd658e09e829f16bb99457bcbc,3.66,web,mxn,failed
7577,2020-06-19 23:06:30.526000,56c82ccd658e09e829f16bb99457bcbc,1000.0,web,mxn,failed
7740,2020-06-24 19:04:28.498000,56c82ccd658e09e829f16bb99457bcbc,3.66,web,mxn,failed
7913,2020-06-29 18:01:19.720000,50abc3e730e36b387ca8e02c26dc0a22,111.0,web,mxn,complete
7914,2020-06-29 18:06:35.866000,50abc3e730e36b387ca8e02c26dc0a22,22.0,web,mxn,failed
7917,2020-06-29 19:55:12.539000,50abc3e730e36b387ca8e02c26dc0a22,10.0,web,mxn,complete
7918,2020-06-29 19:55:48.191000,50abc3e730e36b387ca8e02c26dc0a22,11.0,web,mxn,complete
